"dteday","cnt"
"2012-09-26",115
"2012-09-27",65
"2012-09-27",21
"2012-09-27",16
"2012-09-27",7
"2012-09-27",8
"2012-09-27",66
"2012-09-27",169
"2012-09-27",558
"2012-09-27",794
"2012-09-27",335
"2012-09-27",208
"2012-09-27",294
"2012-09-27",335
"2012-09-27",326
"2012-09-27",258
"2012-09-27",296
"2012-09-27",472
"2012-09-27",905
"2012-09-27",899
"2012-09-27",559
"2012-09-27",457
"2012-09-27",253
"2012-09-27",47
"2012-09-27",45
"2012-09-28",17
"2012-09-28",13
"2012-09-28",10
"2012-09-28",7
"2012-09-28",12
"2012-09-28",38
"2012-09-28",138
"2012-09-28",394
"2012-09-28",705
"2012-09-28",426
"2012-09-28",245
"2012-09-28",361
"2012-09-28",380
"2012-09-28",410
"2012-09-28",399
"2012-09-28",392
"2012-09-28",502
"2012-09-28",808
"2012-09-28",667
"2012-09-28",508
"2012-09-28",336
"2012-09-28",237
"2012-09-28",220
"2012-09-28",190
"2012-09-29",149
"2012-09-29",101
"2012-09-29",92
"2012-09-29",29
"2012-09-29",14
"2012-09-29",15
"2012-09-29",37
"2012-09-29",73
"2012-09-29",211
"2012-09-29",332
"2012-09-29",472
"2012-09-29",663
"2012-09-29",682
"2012-09-29",686
"2012-09-29",750
"2012-09-29",727
"2012-09-29",722
"2012-09-29",712
"2012-09-29",594
"2012-09-29",470
"2012-09-29",315
"2012-09-29",292
"2012-09-29",221
"2012-09-29",196
"2012-09-30",147
"2012-09-30",116
"2012-09-30",92
"2012-09-30",58
"2012-09-30",7
"2012-09-30",10
"2012-09-30",22
"2012-09-30",57
"2012-09-30",144
"2012-09-30",285
"2012-09-30",479
"2012-09-30",591
"2012-09-30",680
"2012-09-30",594
"2012-09-30",612
"2012-09-30",649
"2012-09-30",648
"2012-09-30",575
"2012-09-30",401
"2012-09-30",257
"2012-09-30",194
"2012-09-30",123
"2012-09-30",91
"2012-09-30",57
"2012-10-20",123
"2012-10-20",95
"2012-10-20",78
"2012-10-20",29
"2012-10-20",18
"2012-10-20",13
"2012-10-20",31
"2012-10-20",65
"2012-10-20",193
"2012-10-20",363
"2012-10-20",423
"2012-10-20",612
"2012-10-20",703
"2012-10-20",714
"2012-10-20",711
"2012-10-20",711
"2012-10-20",691
"2012-10-20",731
"2012-10-20",521
"2012-10-20",345
"2012-10-20",259
"2012-10-20",296
"2012-10-20",202
"2012-10-20",163
"2012-10-21",154
"2012-10-21",117
"2012-10-21",132
"2012-10-21",41
"2012-10-21",21
"2012-10-21",10
"2012-10-21",26
"2012-10-21",56
"2012-10-21",143
"2012-10-21",269
"2012-10-21",443
"2012-10-21",547
"2012-10-21",675
"2012-10-21",626
"2012-10-21",640
"2012-10-21",623
"2012-10-21",591
"2012-10-21",491
"2012-10-21",413
"2012-10-21",266
"2012-10-21",195
"2012-10-21",166
"2012-10-21",113
"2012-10-21",66
"2012-10-22",31
"2012-10-22",11
"2012-10-22",5
"2012-10-22",6
"2012-10-22",7
"2012-10-22",46
"2012-10-22",144
"2012-10-22",452
"2012-10-22",728
"2012-10-22",360
"2012-10-22",212
"2012-10-22",211
"2012-10-22",283
"2012-10-22",315
"2012-10-22",282
"2012-10-22",296
"2012-10-22",524
"2012-10-22",922
"2012-10-22",786
"2012-10-22",514
"2012-10-22",403
"2012-10-22",174
"2012-10-22",183
"2012-10-22",163
"2012-10-23",37
"2012-10-23",17
"2012-10-23",7
"2012-10-23",1
"2012-10-23",7
"2012-10-23",50
"2012-10-23",158
"2012-10-23",531
"2012-10-23",761
"2012-10-23",334
"2012-10-23",221
"2012-10-23",253
"2012-10-23",378
"2012-10-23",303
"2012-10-23",296
"2012-10-23",346
"2012-10-23",541
"2012-10-23",938
"2012-10-23",826
"2012-10-23",482
"2012-10-23",379
"2012-10-23",295
"2012-10-23",194
"2012-10-23",111
"2012-10-24",46
"2012-10-24",27
"2012-10-24",6
"2012-10-24",4
"2012-10-24",6
"2012-10-24",53
"2012-10-24",173
"2012-10-24",526
"2012-10-24",801
"2012-10-24",373
"2012-10-24",171
"2012-10-24",236
"2012-10-24",316
"2012-10-24",306
"2012-10-24",301
"2012-10-24",308
"2012-10-24",532
"2012-10-24",963
"2012-10-24",858
"2012-10-24",572
"2012-10-24",441
"2012-10-24",313
"2012-10-24",238
"2012-10-24",123
"2012-10-25",76
"2012-10-25",28
"2012-10-25",18
"2012-10-25",8
"2012-10-25",5
"2012-10-25",55
"2012-10-25",171
"2012-10-25",495
"2012-10-25",779
"2012-10-25",343
"2012-10-25",225
"2012-10-25",238
"2012-10-25",319
"2012-10-25",313
"2012-10-25",285
"2012-10-25",305
"2012-10-25",499
"2012-10-25",886
"2012-10-25",809
"2012-10-25",542
"2012-10-25",347
"2012-10-25",271
"2012-10-25",207
"2012-10-25",135
"2012-10-26",71
"2012-10-26",36
"2012-10-26",19
"2012-10-26",13
"2012-10-26",5
"2012-10-26",50
"2012-10-26",144
"2012-10-26",421
"2012-10-26",734
"2012-10-26",403
"2012-10-26",197
"2012-10-26",290
"2012-10-26",392
"2012-10-26",337
"2012-10-26",351
"2012-10-26",448
"2012-10-26",582
"2012-10-26",817
"2012-10-26",665
"2012-10-26",471
"2012-10-26",311
"2012-10-26",292
"2012-10-26",217
"2012-10-26",178
"2012-10-27",142
"2012-10-27",146
"2012-10-27",90
"2012-10-27",26
"2012-10-27",13
"2012-10-27",9
"2012-10-27",31
"2012-10-27",86
"2012-10-27",213
"2012-10-27",328
"2012-10-27",479
"2012-10-27",585
"2012-10-27",668
"2012-10-27",760
"2012-10-27",750
"2012-10-27",711
"2012-10-27",612
"2012-10-27",618
"2012-10-27",456
"2012-10-27",300
"2012-10-27",296
"2012-10-27",209
"2012-10-27",157
"2012-10-27",167
"2012-10-28",117
"2012-10-28",133
"2012-10-28",116
"2012-10-28",79
"2012-10-28",20
"2012-10-28",28
"2012-10-28",39
"2012-10-28",65
"2012-10-28",173
"2012-10-28",330
"2012-10-28",434
"2012-10-28",462
"2012-10-28",491
"2012-10-28",391
"2012-10-28",402
"2012-10-28",301
"2012-10-28",293
"2012-10-28",225
"2012-10-28",154
"2012-10-28",54
"2012-10-28",55
"2012-10-28",46
"2012-10-28",37
"2012-10-28",14
"2012-10-29",22
"2012-10-30",116
"2012-10-30",126
"2012-10-30",124
"2012-10-30",98
"2012-10-30",124
"2012-10-30",143
"2012-10-30",115
"2012-10-30",81
"2012-10-30",64
"2012-10-30",66
"2012-10-30",39
"2012-10-31",16
"2012-10-31",8
"2012-10-31",7
"2012-10-31",3
"2012-10-31",5
"2012-10-31",24
"2012-10-31",116
"2012-10-31",337
"2012-10-31",621
"2012-10-31",297
"2012-10-31",168
"2012-10-31",189
"2012-10-31",241
"2012-10-31",213
"2012-10-31",224
"2012-10-31",230
"2012-10-31",424
"2012-10-31",723
"2012-10-31",584
"2012-10-31",410
"2012-10-31",268
"2012-10-31",192
"2012-10-31",165
"2012-10-31",101
"2012-11-20",29
"2012-11-20",13
"2012-11-20",5
"2012-11-20",2
"2012-11-20",6
"2012-11-20",34
"2012-11-20",148
"2012-11-20",418
"2012-11-20",665
"2012-11-20",326
"2012-11-20",176
"2012-11-20",205
"2012-11-20",313
"2012-11-20",267
"2012-11-20",224
"2012-11-20",287
"2012-11-20",395
"2012-11-20",590
"2012-11-20",550
"2012-11-20",384
"2012-11-20",235
"2012-11-20",157
"2012-11-20",122
"2012-11-20",83
"2012-11-21",26
"2012-11-21",14
"2012-11-21",8
"2012-11-21",2
"2012-11-21",10
"2012-11-21",29
"2012-11-21",101
"2012-11-21",273
"2012-11-21",551
"2012-11-21",365
"2012-11-21",172
"2012-11-21",241
"2012-11-21",344
"2012-11-21",365
"2012-11-21",413
"2012-11-21",449
"2012-11-21",469
"2012-11-21",374
"2012-11-21",311
"2012-11-21",243
"2012-11-21",136
"2012-11-21",105
"2012-11-21",88
"2012-11-21",57
"2012-11-22",46
"2012-11-22",42
"2012-11-22",18
"2012-11-22",6
"2012-11-22",3
"2012-11-22",8
"2012-11-22",17
"2012-11-22",56
"2012-11-22",97
"2012-11-22",119
"2012-11-22",219
"2012-11-22",232
"2012-11-22",262
"2012-11-22",269
"2012-11-22",220
"2012-11-22",228
"2012-11-22",182
"2012-11-22",109
"2012-11-22",70
"2012-11-22",44
"2012-11-22",52
"2012-11-22",46
"2012-11-22",44
"2012-11-22",36
"2012-11-23",32
"2012-11-23",13
"2012-11-23",5
"2012-11-23",1
"2012-11-23",4
"2012-11-23",10
"2012-11-23",20
"2012-11-23",77
"2012-11-23",94
"2012-11-23",112
"2012-11-23",201
"2012-11-23",251
"2012-11-23",379
"2012-11-23",424
"2012-11-23",435
"2012-11-23",447
"2012-11-23",357
"2012-11-23",300
"2012-11-23",208
"2012-11-23",154
"2012-11-23",142
"2012-11-23",98
"2012-11-23",79
"2012-11-23",67
"2012-11-24",42
"2012-11-24",20
"2012-11-24",32
"2012-11-24",11
"2012-11-24",3
"2012-11-24",3
"2012-11-24",10
"2012-11-24",25
"2012-11-24",62
"2012-11-24",122
"2012-11-24",142
"2012-11-24",186
"2012-11-24",199
"2012-11-24",225
"2012-11-24",207
"2012-11-24",198
"2012-11-24",170
"2012-11-24",126
"2012-11-24",145
"2012-11-24",83
"2012-11-24",58
"2012-11-24",75
"2012-11-24",76
"2012-11-24",57
"2012-11-25",34
"2012-11-25",36
"2012-11-25",28
"2012-11-25",8
"2012-11-25",2
"2012-11-25",3
"2012-11-25",11
"2012-11-25",21
"2012-11-25",34
"2012-11-25",96
"2012-11-25",139
"2012-11-25",204
"2012-11-25",202
"2012-11-25",195
"2012-11-25",203
"2012-11-25",245
"2012-11-25",228
"2012-11-25",181
"2012-11-25",141
"2012-11-25",127
"2012-11-25",119
"2012-11-25",64
"2012-11-25",62
"2012-11-25",41
"2012-11-26",23
"2012-11-26",10
"2012-11-26",5
"2012-11-26",5
"2012-11-26",10
"2012-11-26",41
"2012-11-26",124
"2012-11-26",365
"2012-11-26",638
"2012-11-26",286
"2012-11-26",147
"2012-11-26",130
"2012-11-26",210
"2012-11-26",217
"2012-11-26",228
"2012-11-26",230
"2012-11-26",346
"2012-11-26",553
"2012-11-26",521
"2012-11-26",371
"2012-11-26",277
"2012-11-26",181
"2012-11-26",104
"2012-11-26",65
"2012-11-27",26
"2012-11-27",6
"2012-11-27",5
"2012-11-27",4
"2012-11-27",5
"2012-11-27",31
"2012-11-27",100
"2012-11-27",293
"2012-11-27",500
"2012-11-27",268
"2012-11-27",57
"2012-11-27",65
"2012-11-27",76
"2012-11-27",77
"2012-11-27",94
"2012-11-27",155
"2012-11-27",257
"2012-11-27",527
"2012-11-27",482
"2012-11-27",350
"2012-11-27",232
"2012-11-27",185
"2012-11-27",97
"2012-11-27",67
"2012-11-28",23
"2012-11-28",12
"2012-11-28",1
"2012-11-28",3
"2012-11-28",4
"2012-11-28",39
"2012-11-28",136
"2012-11-28",409
"2012-11-28",692
"2012-11-28",322
"2012-11-28",161
"2012-11-28",146
"2012-11-28",208
"2012-11-28",214
"2012-11-28",176
"2012-11-28",179
"2012-11-28",325
"2012-11-28",563
"2012-11-28",542
"2012-11-28",387
"2012-11-28",263
"2012-11-28",223
"2012-11-28",154
"2012-11-28",78
"2012-11-29",29
"2012-11-29",16
"2012-11-29",7
"2012-11-29",7
"2012-11-29",42
"2012-11-29",121
"2012-11-29",362
"2012-11-29",679
"2012-11-29",299
"2012-11-29",178
"2012-11-29",163
"2012-11-29",236
"2012-11-29",224
"2012-11-29",187
"2012-11-29",220
"2012-11-29",370
"2012-11-29",561
"2012-11-29",537
"2012-11-29",344
"2012-11-29",252
"2012-11-29",208
"2012-11-29",151
"2012-11-29",130
"2012-11-30",52
"2012-11-30",19
"2012-11-30",12
"2012-11-30",4
"2012-11-30",3
"2012-11-30",40
"2012-11-30",106
"2012-11-30",352
"2012-11-30",729
"2012-11-30",330
"2012-11-30",169
"2012-11-30",201
"2012-11-30",268
"2012-11-30",262
"2012-11-30",251
"2012-11-30",296
"2012-11-30",405
"2012-11-30",582
"2012-11-30",509
"2012-11-30",377
"2012-11-30",245
"2012-11-30",183
"2012-11-30",163
"2012-11-30",110
"2012-12-20",42
"2012-12-20",20
"2012-12-20",8
"2012-12-20",4
"2012-12-20",6
"2012-12-20",35
"2012-12-20",118
"2012-12-20",350
"2012-12-20",599
"2012-12-20",317
"2012-12-20",161
"2012-12-20",190
"2012-12-20",212
"2012-12-20",217
"2012-12-20",214
"2012-12-20",249
"2012-12-20",302
"2012-12-20",475
"2012-12-20",381
"2012-12-20",118
"2012-12-20",50
"2012-12-20",26
"2012-12-20",21
"2012-12-20",13
"2012-12-21",17
"2012-12-21",9
"2012-12-21",3
"2012-12-21",3
"2012-12-21",6
"2012-12-21",13
"2012-12-21",80
"2012-12-21",208
"2012-12-21",472
"2012-12-21",267
"2012-12-21",154
"2012-12-21",162
"2012-12-21",224
"2012-12-21",240
"2012-12-21",219
"2012-12-21",263
"2012-12-21",281
"2012-12-21",321
"2012-12-21",243
"2012-12-21",153
"2012-12-21",112
"2012-12-21",70
"2012-12-21",63
"2012-12-21",40
"2012-12-22",31
"2012-12-22",35
"2012-12-22",23
"2012-12-22",7
"2012-12-22",5
"2012-12-22",5
"2012-12-22",13
"2012-12-22",20
"2012-12-22",29
"2012-12-22",90
"2012-12-22",118
"2012-12-22",159
"2012-12-22",146
"2012-12-22",158
"2012-12-22",161
"2012-12-22",153
"2012-12-22",147
"2012-12-22",114
"2012-12-22",82
"2012-12-22",60
"2012-12-22",61
"2012-12-22",53
"2012-12-22",39
"2012-12-22",40
"2012-12-23",27
"2012-12-23",20
"2012-12-23",18
"2012-12-23",9
"2012-12-23",4
"2012-12-23",6
"2012-12-23",9
"2012-12-23",19
"2012-12-23",48
"2012-12-23",56
"2012-12-23",93
"2012-12-23",152
"2012-12-23",196
"2012-12-23",186
"2012-12-23",175
"2012-12-23",137
"2012-12-23",190
"2012-12-23",114
"2012-12-23",93
"2012-12-23",58
"2012-12-23",52
"2012-12-23",42
"2012-12-23",58
"2012-12-23",25
"2012-12-24",12
"2012-12-24",11
"2012-12-24",5
"2012-12-24",3
"2012-12-24",9
"2012-12-24",17
"2012-12-24",30
"2012-12-24",66
"2012-12-24",85
"2012-12-24",103
"2012-12-24",124
"2012-12-24",135
"2012-12-24",70
"2012-12-24",46
"2012-12-24",33
"2012-12-24",33
"2012-12-24",26
"2012-12-24",26
"2012-12-24",18
"2012-12-24",23
"2012-12-24",22
"2012-12-24",12
"2012-12-24",11
"2012-12-25",13
"2012-12-25",13
"2012-12-25",7
"2012-12-25",1
"2012-12-25",3
"2012-12-25",7
"2012-12-25",6
"2012-12-25",11
"2012-12-25",28
"2012-12-25",32
"2012-12-25",86
"2012-12-25",114
"2012-12-25",121
"2012-12-25",126
"2012-12-25",107
"2012-12-25",86
"2012-12-25",50
"2012-12-25",43
"2012-12-25",36
"2012-12-25",40
"2012-12-25",34
"2012-12-25",19
"2012-12-25",30
"2012-12-26",9
"2012-12-26",7
"2012-12-26",1
"2012-12-26",2
"2012-12-26",2
"2012-12-26",11
"2012-12-26",36
"2012-12-26",26
"2012-12-26",31
"2012-12-26",23
"2012-12-26",8
"2012-12-26",10
"2012-12-26",10
"2012-12-26",15
"2012-12-26",20
"2012-12-26",13
"2012-12-26",13
"2012-12-26",53
"2012-12-26",43
"2012-12-26",35
"2012-12-26",32
"2012-12-26",20
"2012-12-26",11
"2012-12-26",10
"2012-12-27",3
"2012-12-27",5
"2012-12-27",2
"2012-12-27",1
"2012-12-27",3
"2012-12-27",11
"2012-12-27",45
"2012-12-27",90
"2012-12-27",208
"2012-12-27",133
"2012-12-27",75
"2012-12-27",103
"2012-12-27",109
"2012-12-27",118
"2012-12-27",119
"2012-12-27",120
"2012-12-27",174
"2012-12-27",257
"2012-12-27",197
"2012-12-27",117
"2012-12-27",91
"2012-12-27",63
"2012-12-27",44
"2012-12-27",26
"2012-12-28",25
"2012-12-28",9
"2012-12-28",5
"2012-12-28",2
"2012-12-28",4
"2012-12-28",15
"2012-12-28",51
"2012-12-28",112
"2012-12-28",239
"2012-12-28",191
"2012-12-28",162
"2012-12-28",178
"2012-12-28",222
"2012-12-28",222
"2012-12-28",261
"2012-12-28",225
"2012-12-28",250
"2012-12-28",271
"2012-12-28",213
"2012-12-28",128
"2012-12-28",97
"2012-12-28",92
"2012-12-28",62
"2012-12-28",59
"2012-12-29",26
"2012-12-29",37
"2012-12-29",19
"2012-12-29",6
"2012-12-29",3
"2012-12-29",3
"2012-12-29",7
"2012-12-29",18
"2012-12-29",44
"2012-12-29",49
"2012-12-29",41
"2012-12-29",45
"2012-12-29",48
"2012-12-29",84
"2012-12-29",98
"2012-12-29",129
"2012-12-29",147
"2012-12-29",118
"2012-12-29",110
"2012-12-29",97
"2012-12-29",66
"2012-12-29",60
"2012-12-29",54
"2012-12-29",32
"2012-12-30",41
"2012-12-30",28
"2012-12-30",19
"2012-12-30",15
"2012-12-30",7
"2012-12-30",2
"2012-12-30",8
"2012-12-30",13
"2012-12-30",33
"2012-12-30",74
"2012-12-30",122
"2012-12-30",136
"2012-12-30",144
"2012-12-30",169
"2012-12-30",160
"2012-12-30",138
"2012-12-30",133
"2012-12-30",123
"2012-12-30",125
"2012-12-30",102
"2012-12-30",72
"2012-12-30",47
"2012-12-30",36
"2012-12-30",49
"2012-12-31",34
"2012-12-31",19
"2012-12-31",11
"2012-12-31",1
"2012-12-31",3
"2012-12-31",9
"2012-12-31",40
"2012-12-31",85
"2012-12-31",196
"2012-12-31",157
"2012-12-31",120
"2012-12-31",157
"2012-12-31",224
"2012-12-31",203
"2012-12-31",247
"2012-12-31",315
"2012-12-31",214
"2012-12-31",164
"2012-12-31",122
"2012-12-31",119
"2012-12-31",89
"2012-12-31",90
"2012-12-31",61
"2012-12-31",49
